sample_index,time_monotonic_ns,elapsed_s,end_reason,observed_frame_id,observed_timestamp_ns,observed_valid,observed_reason,observed_depth_m,observed_slant_range_m,observed_dx_norm,observed_dy_norm,observed_vx_m_s,observed_vy_m_s,control_frame_id,control_estimate_age_s,control_depth_m,control_slant_range_m,control_dx_norm,control_dy_norm,control_dx_deadbanded,control_dy_deadbanded,control_vx_m_s,control_vy_m_s,phase,result_valid,result_reason,exit_requested,completion_latched,pitch_command_deg,yaw_rate_dps,drone_vertical_speed_m_s,drone_vertical_speed_age_s,drone_vertical_speed_valid,throttle_visual_correction_rc,throttle_damping_correction_rc,throttle_correction_rc,ch1_roll,ch2_pitch,ch3_throttle,ch4_yaw,ch5_arm,ch6_angle,ch7_aux3,ch8_aux4,trk_pitch_deg,trk_pitch_rate_deg_s,trk_yaw_kp,trk_yaw_max_dps,trk_throttle_kp,trk_vertical_speed_kd,trk_throttle_max_rc,trk_deadband,trk_timeout_s,trk_lock_frames,trk_commit_depth_m,trk_commit_s,bf_angle_limit_deg,hover_baseline_rc,bf_yaw_rate_dps
570,332503766845789,11.399999338958878,commit_complete,228090,11691589356660,True,,8.346883468834688,8.566463329303476,0.0234375,-0.30625,4.873108375527901,-1.1192920800040649,228090,0.0005829029832966626,8.346883468834688,8.566463329303476,0.0234375,-0.30625,0.0,-0.27625,4.873108375527901,-1.1192920800040649,tracking,True,,False,False,-9.970610483188603,0.0,-1.28,0.19774927099933848,True,-27.625,25.6,-2.0249999999999986,1500,1583,1668,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
571,332503786867213,11.420020763005596,commit_complete,228090,11691589356660,True,,8.346883468834688,8.566463329303476,0.0234375,-0.30625,4.873108375527901,-1.1192920800040649,228090,0.020604327030014247,8.346883468834688,8.566463329303476,0.0234375,-0.30625,0.0,-0.27625,4.873108375527901,-1.1192920800040649,tracking,True,,False,False,-9.970610483188603,0.0,-1.11,0.0164428650168702,True,-27.625,22.200000000000003,-5.424999999999997,1500,1583,1665,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
572,332503806862296,11.440015845990274,commit_complete,228091,11691622312797,True,,8.253968253968253,8.473999444185605,0.0234375,-0.30833333333333335,4.8714423275250125,-1.1265210382401591,228091,0.007158636988606304,8.253968253968253,8.473999444185605,0.0234375,-0.30833333333333335,0.0,-0.2783333333333333,4.8714423275250125,-1.1265210382401591,tracking,True,,False,False,-9.958188556400277,0.0,-1.11,0.03643794800154865,True,-27.833333333333332,22.200000000000003,-5.633333333333329,1500,1583,1664,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
573,332503826861799,11.460015348973684,commit_complete,228091,11691622312797,True,,8.253968253968253,8.473999444185605,0.0234375,-0.30833333333333335,4.8714423275250125,-1.1265210382401591,228091,0.027158139972016215,8.253968253968253,8.473999444185605,0.0234375,-0.30833333333333335,0.0,-0.2783333333333333,4.8714423275250125,-1.1265210382401591,tracking,True,,False,False,-9.958188556400277,0.0,-1.11,0.05643745098495856,True,-27.833333333333332,22.200000000000003,-5.633333333333329,1500,1583,1664,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
574,332503846863838,11.480017388006672,commit_complete,228092,11691655386672,True,,8.226763348714568,8.45189719104176,0.0234375,-0.3125,4.868081552839004,-1.1409566139466416,228092,0.013711004052311182,8.226763348714568,8.45189719104176,0.0234375,-0.3125,0.0,-0.2825,4.868081552839004,-1.1409566139466416,tracking,True,,False,False,-9.95401996290735,0.0,-1.11,0.07643949001794681,True,-28.249999999999996,22.200000000000003,-6.049999999999994,1500,1583,1664,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
575,332503866830809,11.499984358961228,commit_complete,228093,11691688478373,True,,8.133848133848133,8.356439255733902,0.0234375,-0.3125,4.868081552839005,-1.1409566139466416,228093,0.00023397599579766393,8.133848133848133,8.356439255733902,0.0234375,-0.3125,0.0,-0.2825,4.868081552839005,-1.1409566139466416,tracking,True,,False,False,-9.937863385142407,0.0,-1.11,0.09640646097250283,True,-28.249999999999996,22.200000000000003,-6.049999999999994,1500,1583,1664,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
576,332503886848311,11.520001860975754,commit_complete,228093,11691688478373,True,,8.133848133848133,8.356439255733902,0.0234375,-0.3125,4.868081552839005,-1.1409566139466416,228093,0.0202514780103229,8.133848133848133,8.356439255733902,0.0234375,-0.3125,0.0,-0.2825,4.868081552839005,-1.1409566139466416,tracking,True,,False,False,-9.937863385142407,0.0,-1.11,0.11642396298702806,True,-28.249999999999996,22.200000000000003,-6.049999999999994,1500,1583,1664,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
577,332503906873494,11.540027043956798,commit_complete,228094,11691721732043,True,,8.133848133848133,8.362274596799706,0.0234375,-0.31666666666666665,4.864682753597803,-1.1553621539794783,228094,0.006737919000443071,8.133848133848133,8.362274596799706,0.0234375,-0.31666666666666665,0.0,-0.2866666666666666,4.864682753597803,-1.1553621539794783,tracking,True,,False,False,-9.937863385142407,0.0,-1.11,0.13644914596807212,True,-28.666666666666664,22.200000000000003,-6.4666666666666615,1500,1583,1664,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
578,332503926865096,11.56001864594873,commit_complete,228094,11691721732043,True,,8.133848133848133,8.362274596799706,0.0234375,-0.31666666666666665,4.864682753597803,-1.1553621539794783,228094,0.02672952099237591,8.133848133848133,8.362274596799706,0.0234375,-0.31666666666666665,0.0,-0.2866666666666666,4.864682753597803,-1.1553621539794783,tracking,True,,False,False,-9.937863385142407,0.0,-1.11,0.15644074796000496,True,-28.666666666666664,22.200000000000003,-6.4666666666666615,1500,1583,1664,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
579,332503946864719,11.580018268956337,commit_complete,228095,11691755104204,True,,8.133848133848133,8.365219704083161,0.0234375,-0.31875,4.862969175350511,-1.1625535684822315,228095,0.01333677297225222,8.133848133848133,8.365219704083161,0.0234375,-0.31875,0.0,-0.28874999999999995,4.862969175350511,-1.1625535684822315,tracking,True,,False,False,-9.937863385142407,0.0,-0.97,0.005166200979147106,True,-28.874999999999996,19.4,-9.474999999999998,1500,1583,1661,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
580,332503966839619,11.599993168958463,commit_complete,228095,11691755104204,True,,8.133848133848133,8.365219704083161,0.0234375,-0.31875,4.862969175350511,-1.1625535684822315,228095,0.03331167297437787,8.133848133848133,8.365219704083161,0.0234375,-0.31875,0.0,-0.28874999999999995,4.862969175350511,-1.1625535684822315,tracking,True,,False,False,-9.937863385142407,0.0,-0.97,0.025141100981272757,True,-28.874999999999996,19.4,-9.474999999999998,1500,1583,1661,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
581,332503986836186,11.619989736005664,commit_complete,228096,11691787504509,True,,8.133848133848133,8.371463763816257,0.025,-0.3229166666666667,4.859513823792681,-1.17691350419979,228096,0.01971409603720531,8.133848133848133,8.371463763816257,0.025,-0.3229166666666667,0.0,-0.2929166666666667,4.859513823792681,-1.17691350419979,tracking,True,,False,False,-9.937863385142407,0.0,-0.97,0.045137668028473854,True,-29.29166666666667,19.4,-9.891666666666673,1500,1583,1660,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
582,332504006859401,11.640012950985692,commit_complete,228097,11691821327882,True,,8.045254556882464,8.28028208608261,0.025,-0.3229166666666667,4.859513823792682,-1.1769135041997902,228097,0.006412760994862765,8.045254556882464,8.28028208608261,0.025,-0.3229166666666667,0.0,-0.2929166666666667,4.859513823792682,-1.1769135041997902,tracking,True,,False,False,-9.919560807158815,0.0,-0.97,0.06516088300850242,True,-29.29166666666667,19.4,-9.891666666666673,1500,1583,1660,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
583,332504026840544,11.659994093992282,commit_complete,228097,11691821327882,True,,8.045254556882464,8.28028208608261,0.025,-0.3229166666666667,4.859513823792682,-1.1769135041997902,228097,0.02639390400145203,8.045254556882464,8.28028208608261,0.025,-0.3229166666666667,0.0,-0.2929166666666667,4.859513823792682,-1.1769135041997902,tracking,True,,False,False,-9.919560807158815,0.0,-0.97,0.08514202601509169,True,-29.29166666666667,19.4,-9.891666666666673,1500,1583,1660,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
584,332504046852756,11.680006305978168,commit_complete,228098,11691854171233,True,,7.931456548347613,8.16608477184092,0.025,-0.325,4.857772115702835,-1.184081953202566,228098,0.012962871987838298,7.931456548347613,8.16608477184092,0.025,-0.325,0.0,-0.29500000000000004,4.857772115702835,-1.184081953202566,tracking,True,,False,False,-9.891663222079229,0.0,-0.97,0.10515423800097778,True,-29.500000000000004,19.4,-10.100000000000005,1500,1582,1660,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
585,332504066919974,11.700073523970786,commit_complete,228098,11691854171233,True,,7.931456548347613,8.16608477184092,0.025,-0.325,4.857772115702835,-1.184081953202566,228098,0.03303008998045698,7.931456548347613,8.16608477184092,0.025,-0.325,0.0,-0.29500000000000004,4.857772115702835,-1.184081953202566,tracking,True,,False,False,-9.891663222079229,0.0,-0.97,0.12522145599359646,True,-29.500000000000004,19.4,-10.100000000000005,1500,1582,1660,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
586,332504086827662,11.719981211994309,commit_complete,228099,11691887120322,True,,7.931456548347613,8.16608477184092,0.025,-0.325,4.857772115702835,-1.184081953202566,228099,0.01951803104020655,7.931456548347613,8.16608477184092,0.025,-0.325,0.0,-0.29500000000000004,4.857772115702835,-1.184081953202566,tracking,True,,False,False,-9.891663222079229,0.0,-0.87,0.014047497999854386,True,-29.500000000000004,17.4,-12.100000000000005,1500,1582,1658,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
587,332504106850589,11.740004138962831,commit_complete,228100,11691920297633,True,,7.846889952153109,8.079016527921178,0.025,-0.325,4.857772115702835,-1.184081953202566,228100,0.00607073400169611,7.846889952153109,8.079016527921178,0.025,-0.325,0.0,-0.29500000000000004,4.857772115702835,-1.184081953202566,tracking,True,,False,False,-9.867591656763524,0.0,-0.87,0.034070424968376756,True,-29.500000000000004,17.4,-12.100000000000005,1500,1582,1658,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
588,332504126858252,11.76001180196181,commit_complete,228100,11691920297633,True,,7.846889952153109,8.079016527921178,0.025,-0.325,4.857772115702835,-1.184081953202566,228100,0.02607839700067416,7.846889952153109,8.079016527921178,0.025,-0.325,0.0,-0.29500000000000004,4.857772115702835,-1.184081953202566,tracking,True,,False,False,-9.867591656763524,0.0,-0.87,0.054078087967354804,True,-29.500000000000004,17.4,-12.100000000000005,1500,1582,1658,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
589,332504146850316,11.780003866006155,commit_complete,228101,11691952665722,True,,7.846889952153109,8.082234900266963,0.0265625,-0.32708333333333334,4.856021096407301,-1.191242675212416,228101,0.012592702056281269,7.846889952153109,8.082234900266963,0.0265625,-0.32708333333333334,0.0,-0.29708333333333337,4.856021096407301,-1.191242675212416,tracking,True,,False,False,-9.867591656763524,0.0,-0.87,0.07407015201169997,True,-29.708333333333336,17.4,-12.308333333333337,1500,1582,1658,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
590,332504166888094,11.800041643960867,commit_complete,228101,11691952665722,True,,7.846889952153109,8.082234900266963,0.0265625,-0.32708333333333334,4.856021096407301,-1.191242675212416,228101,0.03263048001099378,7.846889952153109,8.082234900266963,0.0265625,-0.32708333333333334,0.0,-0.29708333333333337,4.856021096407301,-1.191242675212416,tracking,True,,False,False,-9.867591656763524,0.0,-0.87,0.09410792996641248,True,-29.708333333333336,17.4,-12.308333333333337,1500,1582,1658,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
591,332504186889319,11.820042868959717,commit_complete,228102,11691985434013,True,,7.846889952153109,8.082234900266963,0.0265625,-0.32708333333333334,4.856021096407301,-1.191242675212416,228102,0.01910827000392601,7.846889952153109,8.082234900266963,0.0265625,-0.32708333333333334,0.0,-0.29708333333333337,4.856021096407301,-1.191242675212416,tracking,True,,False,False,-9.867591656763524,0.0,-0.87,0.11410915496526286,True,-29.708333333333336,17.4,-12.308333333333337,1500,1582,1658,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
592,332504206874859,11.840028408973012,commit_complete,228103,11692018389792,True,,7.658119658119658,7.887802982924706,0.0265625,-0.32708333333333334,4.856021096407302,-1.191242675212416,228103,0.005626729980576783,7.658119658119658,7.887802982924706,0.0265625,-0.32708333333333334,0.0,-0.29708333333333337,4.856021096407302,-1.191242675212416,tracking,True,,False,False,-9.803109336967044,0.0,-0.69,0.009315216972026974,True,-29.708333333333336,13.799999999999999,-15.908333333333337,1500,1582,1654,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
593,332504226840892,11.85999444196932,commit_complete,228103,11692018389792,True,,7.658119658119658,7.887802982924706,0.0265625,-0.32708333333333334,4.856021096407302,-1.191242675212416,228103,0.025592762976884842,7.658119658119658,7.887802982924706,0.0265625,-0.32708333333333334,0.0,-0.29708333333333337,4.856021096407302,-1.191242675212416,tracking,True,,False,False,-9.803109336967044,0.0,-0.69,0.029281249968335032,True,-29.708333333333336,13.799999999999999,-15.908333333333337,1500,1582,1654,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
594,332504246866479,11.880020028969739,commit_complete,228104,11692052250415,True,,7.658119658119658,7.887802982924706,0.0265625,-0.32708333333333334,4.856021096407302,-1.191242675212416,228104,0.012182409001979977,7.658119658119658,7.887802982924706,0.0265625,-0.32708333333333334,0.0,-0.29708333333333337,4.856021096407302,-1.191242675212416,tracking,True,,False,False,-9.803109336967044,0.0,-0.69,0.04930683696875349,True,-29.708333333333336,13.799999999999999,-15.908333333333337,1500,1582,1654,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
595,332504266876432,11.900029981974512,commit_complete,228104,11692052250415,True,,7.658119658119658,7.887802982924706,0.0265625,-0.32708333333333334,4.856021096407302,-1.191242675212416,228104,0.03219236200675368,7.658119658119658,7.887802982924706,0.0265625,-0.32708333333333334,0.0,-0.29708333333333337,4.856021096407302,-1.191242675212416,tracking,True,,False,False,-9.803109336967044,0.0,-0.69,0.0693167899735272,True,-29.708333333333336,13.799999999999999,-15.908333333333337,1500,1582,1654,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
596,332504286862390,11.92001593997702,commit_complete,228106,11692117514508,True,,7.658119658119658,7.890978971397421,0.028125,-0.32916666666666666,4.854260798795785,-1.1983956347027094,228106,0.01870091399177909,7.658119658119658,7.890978971397421,0.028125,-0.32916666666666666,0.0,-0.2991666666666667,4.854260798795785,-1.1983956347027094,tracking,True,,False,False,-9.803109336967044,0.0,-0.69,0.08930274797603488,True,-29.916666666666668,13.799999999999999,-16.116666666666667,1500,1582,1654,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
597,332504306854108,11.940007657976821,commit_complete,228107,11692150364244,True,,7.658119658119658,7.8938544067514105,0.028125,-0.33125,4.852491255866911,-1.2055407963794358,228107,0.00519680802244693,7.658119658119658,7.8938544067514105,0.028125,-0.33125,0.0,-0.30125,4.852491255866911,-1.2055407963794358,tracking,True,,False,False,-9.803109336967044,0.0,-0.69,0.10929446597583592,True,-30.125,13.799999999999999,-16.325000000000003,1500,1582,1653,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
598,332504326832953,11.959986503003165,commit_complete,228107,11692150364244,True,,7.658119658119658,7.8938544067514105,0.028125,-0.33125,4.852491255866911,-1.2055407963794358,228107,0.02517565304879099,7.658119658119658,7.8938544067514105,0.028125,-0.33125,0.0,-0.30125,4.852491255866911,-1.2055407963794358,tracking,True,,False,False,-9.803109336967044,0.0,-0.69,0.12927331100217998,True,-30.125,13.799999999999999,-16.325000000000003,1500,1582,1653,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
599,332504346858666,11.980012215964962,commit_complete,228108,11692183360410,True,,7.555555555555555,7.7909869232116105,0.028125,-0.3333333333333333,4.85071250072666,-1.212678125181665,228108,0.011729763995390385,7.555555555555555,7.7909869232116105,0.028125,-0.3333333333333333,0.0,-0.30333333333333334,4.85071250072666,-1.212678125181665,tracking,True,,False,False,-9.76164936435569,0.0,-0.69,0.14929902396397665,True,-30.333333333333336,13.799999999999999,-16.53333333333334,1500,1581,1653,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
600,332504366920522,12.000074071984272,commit_complete,228108,11692183360410,True,,7.555555555555555,7.7909869232116105,0.028125,-0.3333333333333333,4.85071250072666,-1.212678125181665,228108,0.03179162001470104,7.555555555555555,7.7909869232116105,0.028125,-0.3333333333333333,0.0,-0.30333333333333334,4.85071250072666,-1.212678125181665,tracking,True,,False,False,-9.76164936435569,0.0,-0.55,0.007804838998708874,True,-30.333333333333336,11.0,-19.333333333333336,1500,1581,1650,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
601,332504386860667,12.020014216948766,commit_complete,228109,11692216192347,True,,7.478260869565217,7.716982881109338,0.028125,-0.3375,4.847127486763289,-1.2269291450869573,228109,0.018325029988773167,7.478260869565217,7.716982881109338,0.028125,-0.3375,0.0,-0.3075,4.847127486763289,-1.2269291450869573,tracking,True,,False,False,-9.727351167043158,0.0,-0.55,0.027744983963202685,True,-30.75,11.0,-19.75,1500,1581,1650,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
602,332504406856535,12.040010084980167,commit_complete,228110,11692249223652,True,,7.478260869565217,7.719857406994875,0.028125,-0.33958333333333335,4.845321294674777,-1.2340427672374823,228110,0.004813865991309285,7.478260869565217,7.719857406994875,0.028125,-0.33958333333333335,0.0,-0.3095833333333333,4.845321294674777,-1.2340427672374823,tracking,True,,False,False,-9.727351167043158,0.0,-0.55,0.04774085199460387,True,-30.958333333333332,11.0,-19.958333333333332,1500,1581,1650,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
603,332504426831586,12.059985135972966,commit_complete,228110,11692249223652,True,,7.478260869565217,7.719857406994875,0.028125,-0.33958333333333335,4.845321294674777,-1.2340427672374823,228110,0.024788916984107345,7.478260869565217,7.719857406994875,0.028125,-0.33958333333333335,0.0,-0.3095833333333333,4.845321294674777,-1.2340427672374823,tracking,True,,False,False,-9.727351167043158,0.0,-0.55,0.06771590298740193,True,-30.958333333333332,11.0,-19.958333333333332,1500,1581,1650,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
604,332504446863180,12.08001673000399,commit_complete,228111,11692282391588,True,,7.478260869565217,7.725983209051783,0.0296875,-0.34375,4.841681707881094,-1.2482460653130945,228111,0.011429346050135791,7.478260869565217,7.725983209051783,0.0296875,-0.34375,0.0,-0.31375,4.841681707881094,-1.2482460653130945,tracking,True,,False,False,-9.727351167043158,0.0,-0.55,0.08774749701842666,True,-31.374999999999996,11.0,-20.374999999999996,1500,1581,1649,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
605,332504466859488,12.100013037968893,commit_complete,228111,11692282391588,True,,7.478260869565217,7.725983209051783,0.0296875,-0.34375,4.841681707881094,-1.2482460653130945,228111,0.03142565401503816,7.478260869565217,7.725983209051783,0.0296875,-0.34375,0.0,-0.31375,4.841681707881094,-1.2482460653130945,tracking,True,,False,False,-9.727351167043158,0.0,-0.55,0.10774380498332903,True,-31.374999999999996,11.0,-20.374999999999996,1500,1581,1649,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
