time_monotonic_ns,glide_phase,frame_id,control_valid,reason,abort_reason,dx_norm,dy_norm,vx_setpoint_m_s,vx_measured_m_s,vy_setpoint_m_s,vy_measured_m_s,altitude_m,distance_to_target_m,roll_deg,pitch_deg,yaw_deg,throttle_rc
1139456080088685,track,392505,True,,,-0.1984375,-0.41458333333333336,2.6939116627587243,1.0337237101389242e-07,-1.8491603184191279,1.28,5.96,10.32258064516129,0.1,5.7,347.0,1629
1139456100104218,track,392506,True,,,-0.184375,-0.4270833333333333,2.6585316839798576,6.719204115903008e-08,-1.902311715047126,1.28,5.96,10.32258064516129,0.1,5.7,347.0,1629
1139456120146137,track,392507,True,,,-0.1703125,-0.4375,2.6307171409516705,4.3674826753369556e-08,-1.946352089486564,1.28,5.96,10.32258064516129,0.1,5.7,347.0,1629
1139456140051257,track,392507,True,,,-0.1703125,-0.4375,2.6307171409516705,4.3674826753369556e-08,-1.946352089486564,1.28,5.96,10.32258064516129,0.1,5.7,347.0,1629
1139456160089535,track,392508,True,,,-0.153125,-0.44583333333333336,2.616152114029627,2.8388637389690213e-08,-1.9814170307842036,1.28,5.96,10.32258064516129,0.1,5.7,347.0,1629
1139456180056686,track,392509,True,,,-0.134375,-0.45416666666666666,2.599964013024508,1.845261430329864e-08,-2.016331658807182,1.22,6.02,10.0,0.1,5.7,347.0,1628
1139456200046566,track,392509,True,,,-0.134375,-0.45416666666666666,2.599964013024508,1.845261430329864e-08,-2.016331658807182,1.22,6.02,10.0,0.1,5.7,347.0,1628
1139456220057708,track,392510,True,,,-0.115625,-0.4583333333333333,2.602182898052589,1.1994199297144115e-08,-2.033732175888573,1.22,6.02,10.0,0.1,5.7,347.0,1628
1139456240056816,track,392511,True,,,-0.096875,-0.4583333333333333,2.6234784882261875,7.796229543143676e-09,-2.033732175888573,1.22,6.02,10.0,0.1,5.7,347.0,1628
1139456260015518,track,392511,True,,,-0.096875,-0.4583333333333333,2.6234784882261875,7.796229543143676e-09,-2.033732175888573,1.22,6.02,10.0,0.1,5.7,347.0,1628
1139456280046222,track,392512,True,,,-0.078125,-0.4583333333333333,2.641161625125968,5.067549203043389e-09,-2.033732175888573,1.22,6.02,10.0,0.1,5.7,347.0,1628
1139456300027435,track,392512,True,,,-0.078125,-0.4583333333333333,2.641161625125968,5.067549203043389e-09,-2.033732175888573,1.22,6.02,10.0,0.1,5.7,347.0,1628
1139456320048416,track,392513,True,,,-0.059375,-0.46041666666666664,2.64348427167941,3.293906981978203e-09,-2.0424181623146396,1.18,6.07,10.0,0.1,5.7,347.0,1628
1139456340044873,track,392514,True,,,-0.040625,-0.46041666666666664,2.6536600303089566,2.141039538285832e-09,-2.0424181623146396,1.18,6.07,10.0,0.1,5.7,347.0,1628
1139456360027862,track,392514,True,,,-0.040625,-0.46041666666666664,2.6536600303089566,2.141039538285832e-09,-2.0424181623146396,1.18,6.07,10.0,0.1,5.7,347.0,1628
1139456380070131,track,392515,True,,,-0.0234375,-0.46041666666666664,2.6596564578631696,1.3916756998857907e-09,-2.0424181623146396,1.18,6.07,9.696969696969697,0.1,5.7,347.0,1628
1139456400141184,track,392515,True,,,-0.0234375,-0.46041666666666664,2.6596564578631696,1.3916756998857907e-09,-2.0424181623146396,1.16,6.11,9.696969696969697,0.1,5.7,347.0,1628
1139456420115553,track,392516,True,,,-0.0078125,-0.46041666666666664,2.662320598223088,9.04589204925764e-10,-2.0424181623146396,1.16,6.11,9.696969696969697,0.1,5.7,347.0,1628
1139456440298041,track,392517,True,,,0.0078125,-0.46041666666666664,2.662320598223088,5.879829832017466e-10,-2.0424181623146396,1.16,6.11,9.696969696969697,0.1,5.7,347.0,1628
1139456460056366,track,392517,True,,,0.0078125,-0.46041666666666664,2.662320598223088,5.879829832017466e-10,-2.0424181623146396,1.16,6.11,9.696969696969697,0.1,5.7,347.0,1628
1139456480085178,track,392518,True,,,0.0203125,-0.4625,2.6486581855189044,3.821889390811353e-10,-2.051094606860434,1.13,6.14,9.696969696969697,-0.2,4.0,338.0,1628
1139456500095716,track,392518,True,,,0.0203125,-0.4625,2.6486581855189044,3.821889390811353e-10,-2.051094606860434,1.13,6.14,9.696969696969697,-0.2,4.0,338.0,1628
1139456520288246,track,392519,True,,,0.03125,-0.4666666666666667,2.622159943993881,2.4842281040273797e-10,-2.068418790307197,1.13,6.14,9.696969696969697,-0.2,4.0,338.0,1628
1139456540083208,track,392520,True,,,0.0390625,-0.4708333333333333,2.595827571943899,1.6147482676177967e-10,-2.085704568560926,1.13,6.14,9.411764705882353,-0.2,4.0,338.0,1628
1139456560076744,track,392520,True,,,0.0390625,-0.4708333333333333,2.595827571943899,1.6147482676177967e-10,-2.085704568560926,1.13,6.14,9.411764705882353,-0.2,4.0,338.0,1628
1139456580080824,track,392521,True,,,0.046875,-0.47708333333333336,2.5572852085532563,1.0495863739515679e-10,-2.1115608904957446,1.1,6.19,9.411764705882353,-0.2,4.0,338.0,1628
1139456600088006,track,392521,True,,,0.046875,-0.47708333333333336,2.5572852085532563,1.0495863739515679e-10,-2.1115608904957446,1.1,6.19,9.411764705882353,-0.2,4.0,338.0,1628
1139456620124092,track,392522,True,,,0.0515625,-0.48333333333333334,2.519985102558973,6.822311430685191e-11,-2.1373299514403334,1.1,6.19,9.411764705882353,-0.2,4.0,338.0,1628
1139456640059254,track,392523,True,,,0.0546875,-0.4895833333333333,2.483467760140267,4.4345024299453745e-11,-2.1630112663072936,1.1,6.19,9.411764705882353,-0.2,4.0,338.0,1628
1139456660042778,track,392523,True,,,0.0546875,-0.4895833333333333,2.483467760140267,4.4345024299453745e-11,-2.1630112663072936,1.1,6.19,9.411764705882353,-0.2,4.0,338.0,1628
1139456680045245,track,392524,True,,,0.0546875,-0.49375,2.4602933504815745,2.8824265794644937e-11,-2.1800831639533325,1.05,6.22,9.142857142857142,-0.2,4.0,338.0,1628
1139456700034859,track,392524,True,,,0.0546875,-0.49375,2.4602933504815745,2.8824265794644937e-11,-2.1800831639533325,1.05,6.22,9.142857142857142,-0.2,4.0,338.0,1628
1139456720138640,track,392525,True,,,0.0515625,-0.5020833333333333,2.415661241868042,1.873577276651921e-11,-2.214108810508621,1.05,6.22,9.142857142857142,-0.2,4.0,338.0,1628
1139456740075763,track,392526,True,,,0.046875,-0.5083333333333333,2.383254436457215,1.2178252298237486e-11,-2.2395241623616027,1.05,6.22,9.142857142857142,-0.2,4.0,338.0,1628
1139456760043573,track,392526,True,,,0.046875,-0.5083333333333333,2.383254436457215,1.2178252298237486e-11,-2.2395241623616027,1.05,6.22,9.142857142857142,-0.2,4.0,338.0,1628
1139456780059624,track,392527,True,,,0.040625,-0.5166666666666667,2.3397269715109372,7.915863993854367e-12,-2.273272005459904,0.94,6.24,9.142857142857142,-0.2,4.0,338.0,1628
1139456800068088,track,392527,True,,,0.040625,-0.5166666666666667,2.3397269715109372,7.915863993854367e-12,-2.273272005459904,0.94,6.24,9.142857142857142,-0.2,4.0,338.0,1628
1139456820523398,track,392528,True,,,0.0328125,-0.5229166666666667,2.307872732510909,5.145311596005339e-12,-2.2984779125049655,0.94,6.24,9.142857142857142,-0.2,4.0,338.0,1628
1139456840071401,track,392529,True,,,0.021875,-0.5291666666666667,2.276132681210876,3.3444525374034705e-12,-2.3235934288551805,0.94,6.24,8.88888888888889,-0.2,4.0,338.0,1628
1139456860047384,track,392529,True,,,0.021875,-0.5291666666666667,2.276132681210876,3.3444525374034705e-12,-2.3235934288551805,0.94,6.24,8.88888888888889,-0.2,4.0,338.0,1628
1139456880062309,track,392530,True,,,0.0109375,-0.5354166666666667,2.2432909689342484,2.173894149312256e-12,-2.348618203095993,0.94,6.24,8.88888888888889,-0.2,4.0,338.0,1628
1139456900048775,track,392531,True,,,-0.0015625,-0.5416666666666666,2.209381706686642,1.4130311970529665e-12,-2.373551901446357,0.85,6.24,8.88888888888889,-0.2,4.0,338.0,1628
1139456920072019,track,392531,True,,,-0.0015625,-0.5416666666666666,2.209381706686642,1.4130311970529665e-12,-2.373551901446357,0.85,6.24,8.88888888888889,-0.2,4.0,338.0,1628
1139456940052704,track,392532,True,,,-0.015625,-0.5479166666666667,2.1739241162234553,9.184702780844282e-13,-2.3983942075986464,0.85,6.24,8.88888888888889,-0.2,4.0,338.0,1628
1139456960057730,track,392532,True,,,-0.015625,-0.5479166666666667,2.1739241162234553,9.184702780844282e-13,-2.3983942075986464,0.85,6.24,8.88888888888889,-0.2,4.0,338.0,1628
1139456980043776,track,392533,True,,,-0.0296875,-0.5520833333333334,2.1482282024053867,5.970056807548784e-13,-2.4149048232289623,0.74,6.26,8.64864864864865,-0.2,4.0,338.0,1628
1139457000065007,track,392534,True,,,-0.0453125,-0.5604166666666667,2.0975422073235386,3.88053692490671e-13,-2.4478034644500206,0.74,6.26,8.64864864864865,-0.2,4.0,338.0,1628
1139457020092546,track,392534,True,,,-0.0453125,-0.5604166666666667,2.0975422073235386,3.88053692490671e-13,-2.4478034644500206,0.74,6.26,8.64864864864865,0.1,3.1,340.0,1628
1139457040070915,track,392535,True,,,-0.0609375,-0.5645833333333333,2.0676839254911887,2.5223490011893617e-13,-2.4641913313979744,0.74,6.26,8.64864864864865,0.1,3.1,340.0,1628
1139457060104939,track,392535,True,,,-0.0609375,-0.5645833333333333,2.0676839254911887,2.5223490011893617e-13,-2.4641913313979744,0.74,6.26,8.64864864864865,0.1,3.1,340.0,1628
1139457080061934,track,392536,True,,,-0.0765625,-0.56875,2.0359169222955615,1.639526850773085e-13,-2.480538129017461,0.67,6.3,8.64864864864865,0.1,3.1,340.0,1628
1139457100063858,track,392537,True,,,-0.090625,-0.575,1.9923246434847472,1.0656924530025053e-13,-2.5049811659398094,0.67,6.3,8.64864864864865,0.1,3.1,340.0,1628
1139457120038884,track,392537,True,,,-0.090625,-0.575,1.9923246434847472,1.0656924530025053e-13,-2.5049811659398094,0.67,6.3,8.64864864864865,0.1,3.1,340.0,1628
1139457140032505,track,392538,True,,,-0.10625,-0.58125,1.9460914828118363,6.927000944516285e-14,-2.529331411770368,0.67,6.3,8.64864864864865,0.1,3.1,340.0,1628
1139457160034528,track,392538,True,,,-0.10625,-0.58125,1.9460914828118363,6.927000944516285e-14,-2.529331411770368,0.67,6.3,8.64864864864865,0.1,3.1,340.0,1628
1139457180101536,track,392539,True,,,-0.11875,-0.5875,1.9013662878352848,4.502550613935586e-14,-2.553588656842339,0.67,6.3,8.64864864864865,0.1,3.1,340.0,1628
1139457200058553,track,392540,True,,,-0.13125,-0.5916666666666667,1.8667488552169051,2.9266578990581305e-14,-2.5697083902504905,0.62,6.32,8.421052631578947,0.1,3.1,340.0,1628
1139457220067340,track,392540,True,,,-0.13125,-0.5916666666666667,1.8667488552169051,2.9266578990581305e-14,-2.5697083902504905,0.62,6.32,8.421052631578947,0.1,3.1,340.0,1628
1139457240089549,track,392541,True,,,-0.14375,-0.5979166666666667,1.8202783844521688,1.902327634387785e-14,-2.593810211932817,0.62,6.32,8.421052631578947,0.1,3.1,340.0,1628
1139457260035995,track,392541,True,,,-0.14375,-0.5979166666666667,1.8202783844521688,1.902327634387785e-14,-2.593810211932817,0.57,6.32,8.421052631578947,0.1,3.1,340.0,1628
1139457280053469,track,392542,True,,,-0.153125,-0.60625,1.765972895867638,1.2365129623520602e-14,-2.6258005320506395,0.57,6.32,8.421052631578947,0.1,3.1,340.0,1628
1139457300072832,track,392543,True,,,-0.1609375,-0.6104166666666667,1.7349344967974396,8.037334255288393e-15,-2.6417332597100867,0.57,6.32,8.205128205128204,0.1,3.1,340.0,1628
1139457320070022,track,392543,True,,,-0.1609375,-0.6104166666666667,1.7349344967974396,8.037334255288393e-15,-2.6417332597100867,0.57,6.32,8.205128205128204,0.1,3.1,340.0,1628
1139457340070185,track,392544,True,,,-0.1671875,-0.6166666666666667,1.694904902794602,5.224267265937455e-15,-2.6655541984688327,0.57,6.32,8.205128205128204,0.1,3.1,340.0,1628
1139457360036084,track,392544,True,,,-0.1671875,-0.6166666666666667,1.694904902794602,5.224267265937455e-15,-2.6655541984688327,0.39,6.29,8.205128205128204,0.1,3.1,340.0,1629
1139457380050649,track,392545,True,,,-0.171875,-0.6208333333333333,1.6675331702764202,3.395773722859346e-15,-2.6813826703222454,0.39,6.29,8.205128205128204,0.1,3.1,340.0,1629
1139457400110453,track,392546,True,,,-0.175,-0.6270833333333333,1.6315220937837485,2.207252919858575e-15,-2.7050470669716735,0.39,6.29,8.205128205128204,0.1,3.1,340.0,1629
1139457420078119,track,392546,True,,,-0.175,-0.6270833333333333,1.6315220937837485,2.207252919858575e-15,-2.7050470669716735,0.39,6.29,8.205128205128204,0.1,3.1,340.0,1629
1139457440086274,track,392547,True,,,-0.175,-0.6333333333333333,1.5996357954544635,1.4347143979080738e-15,-2.728617406174772,0.39,6.29,8.0,0.1,3.1,340.0,1629
1139457460147270,track,392547,True,,,-0.175,-0.6333333333333333,1.5996357954544635,1.4347143979080738e-15,-2.728617406174772,0.17,6.26,8.0,0.1,3.1,340.0,1631
1139457480088962,track,392548,True,,,-0.175,-0.6375,1.5784181928197254,9.32564358640248e-16,-2.7442786708217537,0.17,6.26,8.0,0.1,3.1,340.0,1631
1139457500188779,track,392549,True,,,-0.171875,-0.64375,1.550546961712062,6.061668331161612e-16,-2.7676920743576092,0.17,6.26,8.0,0.1,3.1,340.0,1631
1139457520045071,track,392549,True,,,-0.171875,-0.64375,1.550546961712062,6.061668331161612e-16,-2.7676920743576092,0.17,6.26,8.0,0.1,3.1,340.0,1631
1139457540057237,track,392550,True,,,-0.165625,-0.6479166666666667,1.536919759304402,3.940084415255048e-16,-2.783248656366717,0.17,6.26,8.0,0.1,3.1,340.0,1631
1139457560059538,track,392551,True,,,-0.159375,-0.6520833333333333,1.5229573010831718,2.561054869915781e-16,-2.798763339308155,0.03,6.25,7.804878048780488,0.1,3.1,340.0,1632
1139457580079658,track,392551,True,,,-0.159375,-0.6520833333333333,1.5229573010831718,2.561054869915781e-16,-2.798763339308155,0.03,6.25,7.804878048780488,0.1,3.1,340.0,1632
1139457600202807,track,392552,True,,,-0.1515625,-0.6583333333333333,1.499733454375576,1.6646856654452579e-16,-2.8219567802637506,0.03,6.25,7.804878048780488,0.1,2.1,343.0,1632
1139457620073517,track,392552,True,,,-0.1515625,-0.6583333333333333,1.499733454375576,1.6646856654452579e-16,-2.8219567802637506,0.03,6.25,7.804878048780488,0.1,2.1,343.0,1632
1139457640054401,track,392553,True,,,-0.1421875,-0.6625,1.4881911299484167,1.0820456825394176e-16,-2.83736667458443,0.03,6.25,7.804878048780488,0.1,2.1,343.0,1632
1139457660062018,track,392554,True,,,-0.1296875,-0.6666666666666666,1.478832258223249,7.033296936506215e-17,-2.8527346441664565,0.0,6.25,7.619047619047619,0.1,2.1,343.0,1631
1139457680014099,track,392554,True,,,-0.1296875,-0.6666666666666666,1.478832258223249,7.033296936506215e-17,-2.8527346441664565,0.0,6.25,7.619047619047619,0.1,2.1,343.0,1631
1139457700055265,track,392555,True,,,-0.1171875,-0.6708333333333333,1.468293282803548,4.57164300872904e-17,-2.86806068769227,0.0,6.25,7.619047619047619,0.1,2.1,343.0,1631
1139457720254812,track,392555,True,,,-0.1171875,-0.6708333333333333,1.468293282803548,4.57164300872904e-17,-2.86806068769227,0.0,6.25,7.619047619047619,0.1,2.1,343.0,1631
1139457740084126,track,392556,True,,,-0.1046875,-0.6729166666666667,1.4672808173658058,2.971567955673876e-17,-2.8757079874896765,0.0,6.25,7.619047619047619,0.1,2.1,343.0,1631
1139457760100477,track,392557,True,,,-0.090625,-0.6770833333333334,1.4554268592848143,1.9315191711880197e-17,-2.8909711451847566,0.0,6.25,7.619047619047619,0.1,2.1,343.0,1631
1139457780063795,track,392557,True,,,-0.090625,-0.6770833333333334,1.4554268592848143,1.9315191711880197e-17,-2.8909711451847566,0.0,6.21,7.619047619047619,0.1,2.1,343.0,1631
1139457800070977,track,392558,True,,,-0.078125,-0.68125,1.4413030189379905,1.2554874612722128e-17,-2.9061923849292866,0.0,6.21,7.441860465116279,0.1,2.1,343.0,1631
1139457820178393,track,392558,True,,,-0.078125,-0.68125,1.4413030189379905,1.2554874612722128e-17,-2.9061923849292866,0.0,6.21,7.441860465116279,0.1,2.1,343.0,1631
1139457840075611,track,392559,True,,,-0.0625,-0.6833333333333333,1.438162370562145,8.160668498269383e-18,-2.9137872878853273,0.0,6.21,7.441860465116279,0.1,2.1,343.0,1631
1139457860047288,track,392560,True,,,-0.05,-0.6875,1.421537678812011,5.3044345238751e-18,-2.9289456659750233,0.0,6.21,7.441860465116279,0.1,2.1,343.0,1631
1139457880035477,track,392560,True,,,-0.05,-0.6875,1.421537678812011,5.3044345238751e-18,-2.9289456659750233,0.0,6.21,7.441860465116279,0.1,2.1,343.0,1631
1139457900033776,track,392561,True,,,-0.0359375,-0.6875,1.4256845560864786,3.447882440518815e-18,-2.9289456659750233,0.0,6.21,7.2727272727272725,0.1,2.1,343.0,1631
1139457920103880,track,392561,True,,,-0.0359375,-0.6875,1.4256845560864786,3.447882440518815e-18,-2.9289456659750233,0.0,6.21,7.2727272727272725,0.1,2.1,343.0,1631
1139457940060268,track,392562,True,,,-0.0234375,-0.6916666666666667,1.4067517232335298,2.24112358633723e-18,-2.9440621501349025,-0.16,6.15,7.2727272727272725,0.1,2.1,343.0,1632
1139457960105471,track,392563,True,,,-0.0109375,-0.69375,1.3974886863123905,1.4567303311191995e-18,-2.9516046862580723,-0.16,6.15,7.2727272727272725,0.1,2.1,343.0,1632
1139457980030190,track,392563,True,,,-0.0109375,-0.69375,1.3974886863123905,1.4567303311191995e-18,-2.9516046862580723,-0.16,6.15,7.2727272727272725,0.1,2.1,343.0,1632
1139458000045562,track,392564,True,,,-0.0015625,-0.69375,1.3978871943721456,9.468747152274798e-19,-2.9516046862580723,-0.16,6.15,7.2727272727272725,0.1,2.1,343.0,1632
1139458020158891,track,392564,True,,,-0.0015625,-0.69375,1.3978871943721456,9.468747152274798e-19,-2.9516046862580723,-0.16,6.15,7.2727272727272725,0.1,2.1,343.0,1632
1139458040051908,track,392565,True,,,0.0078125,-0.69375,1.3976879342785726,6.154685648978619e-19,-2.9516046862580723,-0.16,6.15,7.111111111111111,0.1,2.1,343.0,1632
1139458060054996,track,392566,True,,,0.015625,-0.6958333333333333,1.3863493107741915,4.000545671836102e-19,-2.9591367543254883,-0.16,6.15,7.111111111111111,0.1,2.1,343.0,1632
1139458080076722,track,392566,True,,,0.015625,-0.6958333333333333,1.3863493107741915,4.000545671836102e-19,-2.9591367543254883,-0.36,6.09,7.111111111111111,0.1,2.1,343.0,1634
1139458100074868,track,392567,True,,,0.021875,-0.6958333333333333,1.3855554354035255,2.6003546866934666e-19,-2.9591367543254883,-0.36,6.09,7.111111111111111,0.1,2.1,343.0,1634
1139458120133688,track,392567,True,,,0.021875,-0.6958333333333333,1.3855554354035255,2.6003546866934666e-19,-2.9591367543254883,-0.36,6.09,7.111111111111111,0.1,2.1,343.0,1634
1139458140065648,track,392568,True,,,0.0265625,-0.6979166666666666,1.3740878197015676,1.6902305463507535e-19,-2.9666583564635918,-0.36,6.09,6.956521739130435,-0.2,1.8,337.0,1634
1139458160042731,track,392569,True,,,0.0296875,-0.7,1.3628098623300429,1.0986498551279898e-19,-2.9741694949496016,-0.51,6.05,6.956521739130435,-0.2,1.8,337.0,1635
1139458180023766,track,392569,True,,,0.0296875,-0.7,1.3628098623300429,1.0986498551279898e-19,-2.9741694949496016,-0.51,6.05,6.956521739130435,-0.2,1.8,337.0,1635
1139458200057864,track,392570,True,,,0.0296875,-0.7020833333333333,1.3521365297562884,7.141224058331934e-20,-2.9816701722105834,-0.51,6.05,6.956521739130435,-0.2,1.8,337.0,1635
1139458220249957,track,392571,True,,,0.0296875,-0.7020833333333333,1.3521365297562884,4.641795637915757e-20,-2.9816701722105834,-0.51,6.05,6.808510638297872,-0.2,1.8,337.0,1635
1139458240038583,track,392571,True,,,0.0296875,-0.7020833333333333,1.3521365297562884,4.641795637915757e-20,-2.9816701722105834,-0.51,6.05,6.808510638297872,-0.2,1.8,337.0,1635
1139458260064741,track,392572,True,,,0.028125,-0.7041666666666667,1.3417762983183443,3.017167164645242e-20,-2.989160390822514,-0.51,6.05,6.808510638297872,-0.2,1.8,337.0,1635
1139458280035277,track,392572,True,,,0.028125,-0.7041666666666667,1.3417762983183443,3.017167164645242e-20,-2.989160390822514,-0.51,6.05,6.808510638297872,-0.2,1.8,337.0,1635
1139458300034878,track,392573,True,,,0.0234375,-0.7083333333333334,1.3212868303184808,1.9611586570194073e-20,-3.0,-0.64,5.99,6.808510638297872,-0.2,1.8,337.0,1636
1139458320091458,track,392574,True,,,0.01875,-0.7083333333333334,1.3219422542649912,1.2747531270626147e-20,-3.0,-0.64,5.99,6.666666666666667,-0.2,1.8,337.0,1636
1139458340040062,track,392574,True,,,0.01875,-0.7083333333333334,1.3219422542649912,1.2747531270626147e-20,-3.0,-0.64,5.99,6.666666666666667,-0.2,1.8,337.0,1636
1139458360047462,track,392575,True,,,0.009375,-0.7125,1.3015564136053648,8.285895325906996e-21,-3.0,-0.8,5.92,6.666666666666667,-0.2,1.8,337.0,1638
1139458380261286,track,392575,True,,,0.009375,-0.7125,1.3015564136053648,8.285895325906996e-21,-3.0,-0.8,5.92,6.666666666666667,-0.2,1.8,337.0,1638
1139458400098555,track,392576,True,,,0.0015625,-0.7166666666666667,1.2806232351346254,5.385831961839547e-21,-3.0,-0.8,5.92,6.666666666666667,-0.2,1.8,337.0,1638
1139458420117051,track,392577,True,,,-0.0078125,-0.71875,1.2698430264432017,3.500790775195706e-21,-3.0,-0.8,5.92,6.666666666666667,-0.2,1.8,337.0,1638
1139458440064082,track,392577,True,,,-0.0078125,-0.71875,1.2698430264432017,3.500790775195706e-21,-3.0,-0.8,5.92,6.666666666666667,-0.2,1.8,337.0,1638
1139458460074850,track,392578,True,,,-0.0171875,-0.7229166666666667,1.2479436504575765,2.2755140038772088e-21,-3.0,-0.96,5.85,6.666666666666667,-0.2,1.8,337.0,1640
1139458480104436,track,392578,True,,,-0.0171875,-0.7229166666666667,1.2479436504575765,2.2755140038772088e-21,-3.0,-0.96,5.85,6.666666666666667,-0.2,1.8,337.0,1640
1139458500081492,track,392579,True,,,-0.0296875,-0.725,1.235506283188035,1.4790841025201857e-21,-3.0,-0.96,5.85,6.530612244897959,-0.2,1.8,337.0,1640
1139458520066703,track,392580,True,,,-0.040625,-0.7270833333333333,1.2225080784511797,9.614046666381208e-22,-3.0,-0.96,5.85,6.530612244897959,-0.2,1.8,337.0,1640
1139458540023853,track,392580,True,,,-0.040625,-0.7270833333333333,1.2225080784511797,9.614046666381208e-22,-3.0,-0.96,5.85,6.530612244897959,-0.2,1.8,337.0,1640
1139458560076966,track,392581,True,,,-0.053125,-0.7291666666666666,1.2082549894720167,6.249130333147786e-22,-3.0,-0.96,5.85,6.530612244897959,-0.2,1.8,337.0,1640
1139458580123592,track,392581,True,,,-0.053125,-0.7291666666666666,1.2082549894720167,6.249130333147786e-22,-3.0,-1.06,5.79,6.530612244897959,-0.2,1.8,337.0,1641
1139458600081883,track,392582,True,,,-0.065625,-0.73125,1.1930513968441492,4.0619347165460607e-22,-3.0,-1.06,5.79,6.4,-0.2,1.8,337.0,1641
1139458620097280,track,392583,True,,,-0.078125,-0.73125,1.1873489894532903,2.6402575657549393e-22,-3.0,-1.06,5.79,6.4,-0.2,1.8,337.0,1641
1139458640044460,track,392583,True,,,-0.078125,-0.73125,1.1873489894532903,2.6402575657549393e-22,-3.0,-1.06,5.79,6.4,-0.2,1.8,337.0,1641
1139458660046002,track,392584,True,,,-0.090625,-0.73125,1.1806669329639408,1.3613988639121175,-3.0,-1.06,5.79,6.2745098039215685,-0.2,1.8,337.0,1641
1139458680052755,track,392584,True,,,-0.090625,-0.73125,1.1806669329639408,1.3613988639121175,-3.0,-1.06,5.79,6.2745098039215685,0.2,1.4,341.0,1641
1139458700033582,track,392585,True,,,-0.1015625,-0.73125,1.1740209783606932,0.8849092615428764,-3.0,-1.18,5.68,6.2745098039215685,0.2,1.4,341.0,1642
1139458720078083,track,392586,True,,,-0.1140625,-0.7333333333333333,1.1551557504935648,0.5751910200028697,-3.0,-1.18,5.68,6.2745098039215685,0.2,1.4,341.0,1642
1139458740014608,track,392586,True,,,-0.1140625,-0.7333333333333333,1.1551557504935648,0.5751910200028697,-3.0,-1.18,5.68,6.2745098039215685,0.2,1.4,341.0,1642
1139458760064499,track,392587,True,,,-0.1234375,-0.7333333333333333,1.14817137328097,0.3738741630018653,-3.0,-1.18,5.68,6.2745098039215685,0.2,1.4,341.0,1642
1139458780030351,track,392587,True,,,-0.1234375,-0.7333333333333333,1.14817137328097,0.3738741630018653,-3.0,-1.18,5.68,6.2745098039215685,0.2,1.4,341.0,1642
1139458800054225,track,392588,True,,,-0.1328125,-0.7333333333333333,1.140651348764806,0.24301820595121246,-3.0,-1.29,5.6,6.153846153846154,0.2,1.4,341.0,1643
1139458820048383,track,392589,True,,,-0.140625,-0.73125,1.1442677435484208,0.1579618338682881,-3.0,-1.29,5.6,6.153846153846154,0.2,1.4,341.0,1643
1139458840019968,track,392589,True,,,-0.140625,-0.73125,1.1442677435484208,0.1579618338682881,-3.0,-1.29,5.6,6.153846153846154,0.2,1.4,341.0,1643
1139458860055944,track,392590,True,,,-0.146875,-0.73125,1.1386453074081584,0.10267519201438727,-3.0,-1.29,5.6,6.153846153846154,0.2,1.4,341.0,1643
1139458880073834,track,392591,True,,,-0.1515625,-0.7354166666666667,1.1137733691743987,0.06673887480935173,-3.0,-1.29,5.6,6.037735849056604,0.2,1.4,341.0,1643
1139458900090310,track,392591,True,,,-0.1515625,-0.7354166666666667,1.1137733691743987,0.06673887480935173,-3.0,-1.29,5.6,6.037735849056604,0.2,1.4,341.0,1643
1139458920330952,track,392592,True,,,-0.1546875,-0.7375,1.1005821460008267,0.043380268626078626,-3.0,-1.41,5.51,6.037735849056604,0.2,1.4,341.0,1644
1139458940073616,track,392592,True,,,-0.1546875,-0.7375,1.1005821460008267,0.043380268626078626,-3.0,-1.41,5.51,6.037735849056604,0.2,1.4,341.0,1644
1139458960095724,track,392593,True,,,-0.1578125,-0.7395833333333334,1.0873640739850505,0.02819717460695111,-3.0,-1.41,5.51,6.037735849056604,0.2,1.4,341.0,1644
1139458980095107,track,392594,True,,,-0.159375,-0.7416666666666667,1.0756527889661127,0.018328163494518223,-3.0,-1.41,5.51,6.037735849056604,0.2,1.4,341.0,1644
1139459000048842,track,392594,True,,,-0.159375,-0.7416666666666667,1.0756527889661127,0.018328163494518223,-3.0,-1.41,5.51,6.037735849056604,0.2,1.4,341.0,1644
1139459020120394,track,392595,True,,,-0.1578125,-0.74375,1.0669898811950926,0.011913306271436845,-3.0,-1.51,5.41,5.925925925925926,0.2,1.4,341.0,1645
1139459040072294,track,392595,True,,,-0.1578125,-0.74375,1.0669898811950926,0.011913306271436845,-3.0,-1.51,5.41,5.925925925925926,0.2,1.4,341.0,1645
1139459060094927,track,392596,True,,,-0.15625,-0.74375,1.0684893025679838,0.0077436490764339495,-3.0,-1.51,5.41,5.925925925925926,0.2,1.4,341.0,1645
1139459080104789,track,392597,True,,,-0.1515625,-0.74375,1.0729017426817415,1.141817428912159,-3.0,-1.51,5.41,5.818181818181818,0.2,1.4,341.0,1645
1139459100046081,track,392597,True,,,-0.1515625,-0.74375,1.0729017426817415,1.141817428912159,-3.0,-1.51,5.41,5.818181818181818,0.2,1.4,341.0,1645
1139459120065930,track,392598,True,,,-0.1453125,-0.74375,1.0785840756829417,0.7421813287929033,-3.0,-1.57,5.35,5.818181818181818,0.2,1.4,341.0,1646
