local_time,elapsed_s,sample_source,phase,state,state_id,armed,altitude_setpoint_m,altitude_m,vertical_speed_m_s,roll_deg,pitch_deg,yaw_deg,joystick_throttle_pwm,output_throttle_pwm,output_correction_pwm,output_saturated,output_roll_pwm,output_pitch_pwm,output_yaw_pwm,TAKEOFF_ALT,TAKEOFF_RATE,ALT_KP,ALT_KI,ALT_KD,ALT_OUT_LIMIT,HOV_BASELINE
2026-08-06T15:49:40.548+03:00,6.236327,V2_CHANNEL_STATUS,Recording TAKEOFF until ALT_HOLD,TAKEOFF,5,1,,0.0,0.0,0.0,0.0,356.9999996891463,1000,1667,7,0,1500,1500,1500,2.0,0.30000001192092896,20.0,0.0,30.0,150.0,1660
2026-08-06T15:49:40.652+03:00,6.339394,V2_CHANNEL_STATUS,Recording TAKEOFF until ALT_HOLD,TAKEOFF,5,1,,0.0,0.0,0.0,0.0,356.9999996891463,1000,1667,7,0,1500,1500,1500,2.0,0.30000001192092896,20.0,0.0,30.0,150.0,1660
2026-08-06T15:49:40.750+03:00,6.437661,V2_CHANNEL_STATUS,Recording TAKEOFF until ALT_HOLD,TAKEOFF,5,1,,0.0,0.0,0.0,0.0,356.9999996891463,1000,1668,8,0,1500,1500,1500,2.0,0.30000001192092896,20.0,0.0,30.0,150.0,1660
2026-08-06T15:49:40.796+03:00,6.484225,GLOBAL_POSITION_INT,Recording TAKEOFF until ALT_HOLD,TAKEOFF,5,1,,0.0,0.0,0.0,0.0,356.9999996891463,1000,1668,8,0,1500,1500,1500,2.0,0.30000001192092896,20.0,0.0,30.0,150.0,1660
2026-08-06T15:49:40.797+03:00,6.484488,RC_CHANNELS,Recording TAKEOFF until ALT_HOLD,TAKEOFF,5,1,,0.0,0.0,0.0,0.0,356.9999996891463,1000,1668,8,0,1500,1500,1500,2.0,0.30000001192092896,20.0,0.0,30.0,150.0,1660
2026-08-06T15:49:40.848+03:00,6.535979,V2_CHANNEL_STATUS,Recording TAKEOFF until ALT_HOLD,TAKEOFF,5,1,,0.0,0.0,0.0,0.0,356.9999996891463,1000,1669,9,0,1500,1500,1500,2.0,0.30000001192092896,20.0,0.0,30.0,150.0,1660
2026-08-06T15:49:40.951+03:00,6.639216,V2_CHANNEL_STATUS,Recording TAKEOFF until ALT_HOLD,TAKEOFF,5,1,,0.0,0.0,0.0,0.0,356.9999996891463,1000,1669,9,0,1500,1500,1500,2.0,0.30000001192092896,20.0,0.0,30.0,150.0,1660
2026-08-06T15:49:41.049+03:00,6.737032,V2_CHANNEL_STATUS,Recording TAKEOFF until ALT_HOLD,TAKEOFF,5,1,,0.0,0.0,0.0,0.0,356.9999996891463,1000,1670,10,0,1500,1500,1500,2.0,0.30000001192092896,20.0,0.0,30.0,150.0,1660
2026-08-06T15:49:41.153+03:00,6.841039,V2_CHANNEL_STATUS,Recording TAKEOFF until ALT_HOLD,TAKEOFF,5,1,,0.0,0.0,0.0,0.0,356.9999996891463,1000,1671,11,0,1500,1500,1500,2.0,0.30000001192092896,20.0,0.0,30.0,150.0,1660
2026-08-06T15:49:41.252+03:00,6.939420,V2_CHANNEL_STATUS,Recording TAKEOFF until ALT_HOLD,TAKEOFF,5,1,,0.0,0.0,0.0,0.0,356.9999996891463,1000,1662,2,0,1500,1500,1500,2.0,0.30000001192092896,20.0,0.0,30.0,150.0,1660
