sample_index,time_monotonic_ns,elapsed_s,end_reason,phase,tracker_id,frame_id,camera_timestamp_ns,camera_received_at_s,camera_age_s,new_camera_frame,locked,score,bbox_x,bbox_y,bbox_width,bbox_height,dx_norm,dy_norm,bbox_fill,scale_px,log_scale,scale_innovation,scale_reason,filtered_log_scale_rate_hz,inverse_ttc_measured_hz,measured_ttc_s,effective_ttc_s,ttc_prediction_age_s,roll_deg,pitch_deg,heading_deg,attitude_age_s,altitude_m,vertical_distance_m,target_ttc_s,inverse_ttc_target_hz,pitch_initial_deg,pitch_raw_deg,pitch_command_deg,roll_target_deg,roll_command_deg,horizontal_alignment_scale,vertical_nominal_m_s,vertical_alignment_m_s,vertical_target_m_s,vertical_setpoint_m_s,vario_m_s,vario_age_s,vertical_error_m_s,throttle_p_rc,throttle_i_rc,raw_vertical_accel_m_s2,filtered_vertical_accel_m_s2,throttle_d_rc,tilt_hover_rc,throttle_command_rc,yaw_rate_target_dps,yaw_rate_dps,alignment_count,commit_count,commit_block_reason,exit_requested,exit_reason,result_valid,result_reason,ch1_roll,ch2_pitch,ch3_throttle,ch4_yaw,ch5_arm,ch6_angle,ch7_aux3,ch8_aux4
347,425638847433006,6.940002112009097,target_lost_or_stale,tracking,0,706787,175069073886772,425638.824334281,0.02309872501064092,False,True,0.0,314,273,16,20,0.00625,-0.17916666666666667,0.041666666666666664,,2.885302919260337,,duplicate frame,0.06855242790295116,0.06855242790295116,14.587375394139036,14.564276669128395,0.02309872501064092,0.0,2.2,5.0,0.013891934009734541,6.7,-6.5,6.5,0.15384615384615385,-10.0,-9.803393564794844,-9.803393564794844,0.0,0.0,1.0,-0.4462974816853019,-0.23875000000000002,-0.6850474816853019,-0.6850474816853019,-0.66,0.09949092997703701,-0.02504748168530191,-0.5009496337060382,-7.168793239819435,-0.08332934533252585,-0.02991044465319463,0.29910444653194634,1669.3706384269935,1662,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1582,1662,1500,2000,2000,1000,1000
348,425638867441937,6.96001104300376,target_lost_or_stale,tracking,0,706788,175069105005784,425638.857942059,0.009499877982307225,True,True,0.0,314,272,16,19,0.00625,-0.17291666666666666,0.03958333333333333,17.435595774162696,2.877424276872243,-0.029092963337125965,,-0.0007005011475044315,0.0,30.0,29.990500122017693,0.009499877982307225,0.0,2.2,5.0,0.03390086500439793,6.7,-6.5,6.5,0.15384615384615385,-10.0,-10.132070789884628,-9.90343821976816,0.0,0.0,1.0,-0.21673529862971472,-0.229375,-0.44611029862971474,-0.6650385506906386,-0.66,0.1194998609717004,-0.005038550690638521,-0.10077101381277043,-7.169095687858682,-0.08332934533252585,-0.02991044465319463,0.29910444653194634,1669.9707622551396,1663,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1583,1663,1500,2000,2000,1000,1000
349,425638887450551,6.980019656999502,target_lost_or_stale,tracking,0,706788,175069105005784,425638.857942059,0.029508491978049278,False,True,0.0,314,272,16,19,0.00625,-0.17291666666666666,0.03958333333333333,,2.877424276872243,,duplicate frame,-0.0007005011475044315,0.0,30.0,29.97049150802195,0.029508491978049278,0.0,2.2,5.0,0.05390947900013998,6.61,-6.41,6.41,0.15600624024961,-10.0,-10.14975238971263,-10.00348128974687,0.0,0.0,1.0,-0.21387703963027396,-0.229375,-0.44325203963027393,-0.6450299366948965,-0.67,0.019519169989507645,0.02497006330510354,0.4994012661020708,-7.167596838784318,-0.08334076109399033,-0.04059650794135377,0.4059650794135377,1670.2622304932688,1664,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1583,1664,1500,2000,2000,1000,1000
350,425638907452650,7.000021756044589,target_lost_or_stale,tracking,0,706789,175069134184432,425638.891248414,0.016204236017074436,True,True,0.0,313,270,17,20,0.0046875,-0.16666666666666666,0.041666666666666664,18.439088914585774,2.890376097807809,0.03707186307276178,,0.08834403840902162,0.08834403840902162,11.319382926215436,11.303178690198362,0.016204236017074436,0.0,2.3,6.0,0.013668842031620443,6.61,-6.41,6.41,0.15600624024961,-10.0,-9.729462931954794,-9.729462931954794,0.0,0.0,1.0,-0.5670971127403729,-0.22,-0.7870971127403729,-0.6650320357399832,-0.67,0.0395212690345943,0.004967964260016888,0.09935928520033777,-7.1672987296447745,-0.08334076109399033,-0.04059650794135377,0.4059650794135377,1669.6619743650308,1663,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1581,1663,1500,2000,2000,1000,1000
351,425638927471261,7.02004036703147,target_lost_or_stale,tracking,0,706791,175069200620771,425638.924782381,0.002688880020286888,True,True,0.0,314,268,16,20,0.00625,-0.15833333333333333,0.041666666666666664,17.88854381999832,2.890126279782674,-0.009178125978134943,,0.06644832655935036,0.06644832655935036,15.049287947181323,15.046599067161036,0.002688880020286888,0.0,2.3,6.0,0.0336874530185014,6.61,-6.41,6.41,0.15600624024961,-10.0,-9.962012496105734,-9.829555986889199,0.0,0.0,1.0,-0.42600988910442383,-0.20750000000000002,-0.6335098891044239,-0.6450134247531022,-0.67,0.059539880021475255,0.024986575246897846,0.4997315049379569,-7.165798140055489,-0.08334076109399033,-0.04059650794135377,0.4059650794135377,1670.260101555704,1664,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1582,1664,1500,2000,2000,1000,1000
352,425638947431149,7.040000255045015,target_lost_or_stale,tracking,0,706791,175069200620771,425638.924782381,0.02264876803383231,False,True,0.0,314,268,16,20,0.00625,-0.15833333333333333,0.041666666666666664,,2.890126279782674,,duplicate frame,0.06644832655935036,0.06644832655935036,15.049287947181323,15.026639179147491,0.02264876803383231,0.0,2.3,6.0,0.053647341032046825,6.61,-6.41,6.41,0.15600624024961,-10.0,-9.961269480353721,-9.929355426956926,0.0,0.0,1.0,-0.42657575813061216,-0.20750000000000002,-0.6340757581306122,-0.6340757581306122,-0.67,0.07949976803502068,0.03592424186938781,0.7184848373877561,-7.163647008521435,-0.08334076109399033,-0.04059650794135377,0.4059650794135377,1670.03919709172,1664,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1583,1664,1500,2000,2000,1000,1000
353,425638967432696,7.060001802048646,target_lost_or_stale,tracking,0,706792,175069233159001,425638.958255108,0.009177588042803109,True,True,0.0,314,267,17,20,0.0078125,-0.15416666666666667,0.041666666666666664,18.439088914585774,2.900093299291737,0.022122322328256505,,0.11932079752781591,0.11932079752781591,8.380768656586303,8.3715910685435,0.009177588042803109,0.0,2.4,6.0,0.013364845013711601,6.61,-6.41,6.41,0.15600624024961,-10.0,-9.538357945919103,-9.538357945919103,0.0,0.0,1.0,-0.7656847960581548,-0.20125000000000004,-0.9669347960581548,-0.6540773051342428,-0.67,0.09950131503865123,0.01592269486575726,0.3184538973151452,-7.16269157293209,-0.08334076109399033,-0.04059650794135377,0.4059650794135377,1669.4382725962034,1663,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1579,1663,1500,2000,2000,1000,1000
354,425638987430750,7.079999856010545,target_lost_or_stale,tracking,0,706792,175069233159001,425638.958255108,0.02917564200470224,False,True,0.0,314,267,17,20,0.0078125,-0.15416666666666667,0.041666666666666664,,2.900093299291737,,duplicate frame,0.11932079752781591,0.11932079752781591,8.380768656586303,8.351593014581601,0.02917564200470224,0.0,2.4,6.0,0.03336289897561073,6.61,-6.41,6.41,0.15600624024961,-10.0,-9.53593861540097,-9.53593861540097,0.0,0.0,1.0,-0.7675182433828319,-0.20125000000000004,-0.968768243382832,-0.6740753590961419,-0.67,0.11949936900055036,-0.004075359096141873,-0.08150718192283746,-7.162936070685446,-0.08334076109399033,-0.04059650794135377,0.4059650794135377,1668.8384781731947,1662,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1579,1662,1500,2000,2000,1000,1000
355,425639007442822,7.100011928007007,target_lost_or_stale,tracking,0,706793,175069267468500,425638.991707429,0.015735392982605845,True,True,0.0,313,266,18,20,0.00625,-0.15,0.041666666666666664,18.973665961010276,2.9177233624984154,0.03896715881024981,,0.212509330039225,0.212509330039225,4.705675745226903,4.689940352244297,0.015735392982605845,0.0,2.4,6.0,0.05337497097207233,6.52,-6.319999999999999,6.319999999999999,0.15822784810126583,-10.0,-8.782546921017838,-9.03563681548943,0.0,0.0,1.0,-1.3475651128432078,-0.195,-1.5425651128432079,-0.6940874310926035,-0.66,0.019502107985317707,-0.03408743109260348,-0.6817486218520696,-7.164982551061045,0.08332685257925368,-0.015811835837232276,0.15811835837232277,1668.6886128145409,1661,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1575,1661,1500,2000,2000,1000,1000
356,425639027464930,7.120034036051948,target_lost_or_stale,tracking,0,706794,175069299384404,425639.025148378,0.0023165520397014916,True,True,0.0,314,266,17,20,0.0078125,-0.15,0.041666666666666664,18.439088914585774,2.9212049025881903,-0.010357067358594652,,0.1877323600737875,0.1877323600737875,5.326732160651226,5.324415608611525,0.0023165520397014916,0.0,2.5,6.0,0.013186547032091767,6.52,-6.319999999999999,6.319999999999999,0.15822784810126583,-10.0,-8.998517378586767,-8.998517378586767,0.0,0.0,1.0,-1.186984725568427,-0.195,-1.381984725568427,-0.7141095391375445,-0.66,0.039524216030258685,-0.05410953913754446,-1.0821907827508892,-7.168232712177667,0.08332685257925368,-0.015811835837232276,0.15811835837232277,1668.0923051365562,1660,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1575,1660,1500,2000,2000,1000,1000
357,425639047433956,7.140003062027972,target_lost_or_stale,tracking,0,706794,175069299384404,425639.025148378,0.02228557801572606,False,True,0.0,314,266,17,20,0.0078125,-0.15,0.041666666666666664,,2.9212049025881903,,duplicate frame,0.1877323600737875,0.1877323600737875,5.326732160651226,5.3044465826355,0.02228557801572606,0.0,2.5,6.0,0.033155573008116335,6.52,-6.319999999999999,6.319999999999999,0.15822784810126583,-10.0,-8.99250752655447,-8.99250752655447,0.0,0.0,1.0,-1.1914532273147944,-0.195,-1.3864532273147945,-0.7340785651135691,-0.66,0.05949324200628325,-0.07407856511356903,-1.4815713022713806,-7.172670542550725,0.08332685257925368,-0.015811835837232276,0.15811835837232277,1668.4961234864497,1660,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1575,1660,1500,2000,2000,1000,1000
358,425639067428287,7.159997393027879,target_lost_or_stale,tracking,0,706795,175069332132765,425639.05855942,0.008868867007549852,True,True,0.0,314,266,17,20,0.0078125,-0.15,0.041666666666666664,18.439088914585774,2.9229256867137665,-0.013004427551788655,,0.15659432481312743,0.15659432481312743,6.385927466996998,6.377058599989448,0.008868867007549852,0.0,2.5,6.0,0.05314990400802344,6.52,-6.319999999999999,6.319999999999999,0.15822784810126583,-10.0,-9.26203379339844,-9.092479181554005,0.0,0.0,1.0,-0.9910525206731606,-0.195,-1.1860525206731607,-0.7540728961134762,-0.66,0.07948757300619036,-0.09407289611347613,-1.8814579222695227,-7.1783133164197634,0.08332685257925368,-0.015811835837232276,0.15811835837232277,1667.901652880317,1659,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1576,1659,1500,2000,2000,1000,1000
359,425639087418515,7.179987621027976,target_lost_or_stale,tracking,0,706795,175069332132765,425639.05855942,0.02885909500764683,False,True,0.0,314,266,17,20,0.0078125,-0.15,0.041666666666666664,,2.9229256867137665,,duplicate frame,0.15659432481312743,0.15659432481312743,6.385927466996998,6.357068371989351,0.02885909500764683,0.0,2.4,7.0,0.01293090800754726,6.52,-6.319999999999999,6.319999999999999,0.15822784810126583,-10.0,-9.257842390754496,-9.19243032155449,0.0,0.0,1.0,-0.9941689518154809,-0.195,-1.1891689518154809,-0.7740631241135731,-0.66,0.09947780100628734,-0.11406312411357311,-2.281262482271462,-7.1851537599920645,0.08332685257925368,-0.015811835837232276,0.15811835837232277,1668.308297883891,1659,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1577,1659,1500,2000,2000,1000,1000
360,425639107571010,7.200140116037801,target_lost_or_stale,tracking,0,706796,175069366558111,425639.092048481,0.015522529021836817,True,True,0.0,314,266,17,20,0.0078125,-0.15,0.041666666666666664,18.439088914585774,2.923375907427639,-0.013697074803900033,,0.12387420810233529,0.12387420810233529,8.072705491476299,8.057182962454462,0.015522529021836817,0.0,2.4,7.0,0.03308340301737189,6.52,-6.319999999999999,6.319999999999999,0.15822784810126583,-10.0,-9.53997742102914,-9.293192796603613,0.0,0.0,1.0,-0.7843932587171554,-0.195,-0.9793932587171554,-0.7942156191233978,-0.66,0.11963029601611197,-0.13421561912339774,-2.684312382467955,-7.193268098775939,0.08332685257925368,-0.015811835837232276,0.15811835837232277,1668.7194621228716,1659,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1577,1659,1500,2000,2000,1000,1000
361,425639127434170,7.220003276015632,target_lost_or_stale,tracking,0,706797,175069398358240,425639.125470729,0.001963440969120711,True,True,0.0,314,267,17,20,0.0078125,-0.15416666666666667,0.041666666666666664,18.439088914585774,2.922950923339811,-0.013043253130319066,,0.09265367950498211,0.09265367950498211,10.792879520194647,10.790916079225527,0.001963440969120711,0.0,2.4,7.0,0.05294656299520284,6.44,-6.24,6.24,0.16025641025641024,-10.0,-9.80083050171825,-9.392508596492767,0.0,0.0,1.0,-0.5782641579442114,-0.20125000000000004,-0.7795141579442114,-0.7795141579442114,-0.66,0.019398854987230152,-0.11951415794421139,-2.3902831588842277,-7.200389885292524,0.0,-0.012649468669785821,0.1264946866978582,1669.4641783574789,1660,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1578,1660,1500,2000,2000,1000,1000
362,425639147423574,7.239992680028081,target_lost_or_stale,tracking,0,706797,175069398358240,425639.125470729,0.021952844981569797,False,True,0.0,314,267,17,20,0.0078125,-0.15416666666666667,0.041666666666666664,,2.922950923339811,,duplicate frame,0.09265367950498211,0.09265367950498211,10.792879520194647,10.770926675213078,0.021952844981569797,0.0,2.2,7.0,0.012669051997363567,6.44,-6.24,6.24,0.16025641025641024,-10.0,-9.79937580232556,-9.492455616555013,0.0,0.0,1.0,-0.579337339131645,-0.20125000000000004,-0.780587339131645,-0.780587339131645,-0.66,0.03938825899967924,-0.12058733913164499,-2.4117467826328998,-7.20762129241459,0.0,-0.012649468669785821,0.1264946866978582,1669.4928733883496,1660,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1579,1660,1500,2000,2000,1000,1000
363,425639167425150,7.259994256019127,target_lost_or_stale,tracking,0,706798,175069431085918,425639.15897875,0.008446399995591491,True,True,0.0,314,268,17,20,0.0078125,-0.15833333333333333,0.041666666666666664,18.439088914585774,2.922001600186357,-0.011582755971158765,,0.06499998792086639,0.06499998792086639,15.38461824358245,15.376171843586858,0.008446399995591491,0.0,2.2,7.0,0.03267062798840925,6.44,-6.24,6.24,0.16025641025641024,-10.0,-10.009774365607717,-9.592463496510241,0.0,0.0,1.0,-0.40582272775538725,-0.20750000000000002,-0.6133227277553872,-0.7605857631405993,-0.66,0.05938983499072492,-0.1005857631405993,-2.011715262811986,-7.213656913769812,0.0,-0.012649468669785821,0.1264946866978582,1669.098877489884,1660,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1580,1660,1500,2000,2000,1000,1000
364,425639187456436,7.28002554201521,target_lost_or_stale,tracking,0,706798,175069431085918,425639.15897875,0.02847768599167466,False,True,0.0,314,268,17,20,0.0078125,-0.15833333333333333,0.041666666666666664,,2.922001600186357,,duplicate frame,0.06499998792086639,0.06499998792086639,15.38461824358245,15.356140557590775,0.02847768599167466,0.0,2.2,7.0,0.05270191398449242,6.44,-6.24,6.24,0.16025641025641024,-10.0,-10.009060331994526,-9.692619926490657,0.0,0.0,1.0,-0.40635210237871083,-0.20750000000000002,-0.6138521023787109,-0.7405544771445162,-0.66,0.07942112098680809,-0.08055447714451613,-1.6110895428903227,-7.218497743079652,0.0,-0.012649468669785821,0.1264946866978582,1669.7030925992722,1661,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1581,1661,1500,2000,2000,1000,1000
365,425639207441735,7.300010841048788,target_lost_or_stale,tracking,0,706799,175069465437244,425639.192445926,0.014995809004176408,True,True,0.0,314,269,17,20,0.0078125,-0.1625,0.041666666666666664,18.439088914585774,2.9207805111270435,-0.00970415741836872,,0.04180315192309401,0.04180315192309401,23.921641168104202,23.906645359100025,0.014995809004176408,0.0,1.9,7.0,0.012399383005686104,6.44,-6.24,6.24,0.16025641025641024,-10.0,-10.17932643208449,-9.79254642165855,0.0,0.0,1.0,-0.2610152911991374,-0.21375000000000002,-0.47476529119913746,-0.7205691781109377,-0.66,0.09940642002038658,-0.06056917811093765,-1.211383562218753,-7.222129222489948,0.0,-0.012649468669785821,0.1264946866978582,1669.3070180980108,1661,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1582,1661,1500,2000,2000,1000,1000
366,425639227435107,7.320004213019274,target_lost_or_stale,tracking,0,706800,175069497463598,425639.225910195,0.0015249120187945664,True,True,0.0,314,270,17,20,0.0078125,-0.16666666666666666,0.041666666666666664,18.439088914585774,2.919482108061817,-0.007706614241097309,,0.023379646538862972,0.023379646538862972,30.0,29.998475087981205,0.0015249120187945664,0.0,1.9,7.0,0.032392754976172,6.44,-6.24,6.24,0.16025641025641024,-10.0,-10.224344854085507,-9.892513281510979,0.0,0.0,1.0,-0.2080105732607734,-0.22,-0.4280105732607734,-0.7005758061404518,-0.66,0.11939979199087247,-0.04057580614045175,-0.8115161228090351,-7.224562964045453,0.0,-0.012649468669785821,0.1264946866978582,1669.9095844001565,1662,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1582,1662,1500,2000,2000,1000,1000
367,425639247451956,7.340021062002052,target_lost_or_stale,tracking,0,706800,175069497463598,425639.225910195,0.021541761001572013,False,True,0.0,314,270,17,20,0.0078125,-0.16666666666666666,0.041666666666666664,,2.919482108061817,,duplicate frame,0.023379646538862972,0.023379646538862972,30.0,29.978458238998428,0.021541761001572013,0.0,1.9,7.0,0.05240960395894945,6.35,-6.1499999999999995,6.1499999999999995,0.1626016260162602,-10.0,-10.243702834946932,-9.992597526424866,0.0,0.0,1.0,-0.20514730780916468,-0.22,-0.42514730780916465,-0.6805589571576743,-0.66,0.019566899980418384,-0.020558957157674307,-0.41117914315348614,-7.225797540667458,0.0,-0.010119574935828657,0.10119574935828657,1670.5357809344628,1663,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1583,1663,1500,2000,2000,1000,1000
368,425639267423503,7.359992609010078,target_lost_or_stale,tracking,0,706801,175069530593428,425639.259350519,0.0080729839974083,True,True,0.0,314,270,17,20,0.0078125,-0.16666666666666666,0.041666666666666664,18.439088914585774,2.918237038243075,-0.0057911222122633,,0.009525421417952673,0.009525421417952673,30.0,29.99192701600259,0.0080729839974083,0.0,1.7,7.0,0.012164029001723975,6.35,-6.1499999999999995,6.1499999999999995,0.1626016260162602,-10.0,-10.243827669052003,-10.092455261464998,0.0,0.0,1.0,-0.205055180239622,-0.22,-0.42505518023962197,-0.660587410149648,-0.66,0.039538446988444775,-0.0005874101496479156,-0.011748202992958312,-7.225832735135708,0.0,-0.010119574935828657,0.10119574935828657,1670.1363851887704,1663,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1584,1663,1500,2000,2000,1000,1000
369,425639287431890,7.38000099605415,target_lost_or_stale,tracking,0,706801,175069530593428,425639.259350519,0.028081371041480452,False,True,0.0,314,270,17,20,0.0078125,-0.16666666666666666,0.041666666666666664,,2.918237038243075,,duplicate frame,0.009525421417952673,0.009525421417952673,30.0,29.97191862895852,0.028081371041480452,0.0,1.7,7.0,0.032172416045796126,6.35,-6.1499999999999995,6.1499999999999995,0.1626016260162602,-10.0,-10.243642182717766,-10.192497196685359,0.0,0.0,1.0,-0.20519206915428967,-0.22,-0.42519206915428964,-0.6405790231055758,-0.66,0.059546834032516927,0.019420976894424236,0.3884195378884847,-7.224666987868275,0.0,-0.010119574935828657,0.10119574935828657,1670.7350517006214,1664,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1585,1664,1500,2000,2000,1000,1000
370,425639307431595,7.4000007010181434,target_lost_or_stale,tracking,0,706802,175069564407912,425639.292821749,0.014609845995437354,True,True,0.0,314,270,17,21,0.0078125,-0.16875,0.04375,18.894443627691185,2.92566507459073,0.020312025075521767,,0.05807344327297548,0.05807344327297548,17.21957479427349,17.204964948278054,0.014609845995437354,0.0,1.7,7.0,0.05217212100978941,6.35,-6.1499999999999995,6.1499999999999995,0.1626016260162602,-10.0,-10.024730597191352,-10.024730597191352,0.0,0.0,1.0,-0.3574549566644434,-0.22312500000000002,-0.5805799566644434,-0.6205793181415825,-0.66,0.07954653899651021,0.03942068185841752,0.7884136371683503,-7.222301781848332,0.0,-0.010119574935828657,0.10119574935828657,1670.3326923953216,1664,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1584,1664,1500,2000,2000,1000,1000
371,425639327434890,7.420003995997831,target_lost_or_stale,tracking,0,706803,175069596478673,425639.326269051,0.001165838970337063,True,True,0.0,313,270,18,20,0.00625,-0.16666666666666666,0.041666666666666664,18.973665961010276,2.9330130639848977,0.015444541138738721,,0.09501403988439196,0.09501403988439196,10.524760353488253,10.523594514517915,0.001165838970337063,0.0,1.6,8.0,0.011943427962251008,6.35,-6.1499999999999995,6.1499999999999995,0.1626016260162602,-10.0,-9.729808834658263,-9.729808834658263,0.0,0.0,1.0,-0.5844010800222028,-0.22,-0.8044010800222028,-0.6405826131212703,-0.66,0.09954983397619799,0.019417386878729737,0.38834773757459473,-7.221136546695922,0.0,-0.010119574935828657,0.10119574935828657,1669.731593059763,1663,-0.0,0.0,5,0,bbox fill,False,,True,,1500,1581,1663,1500,2000,2000,1000,1000
